x-axis,1,2
second,Volt,Ampere
-2.1400E-03,,
-2.1300E-03,,
-2.1200E-03,+150.4309E-03,+4.2651E-03
-2.1100E-03,+111.5214E-03,+4.2651E-03
-2.1000E-03,+132.2677E-03,+4.2651E-03
-2.0900E-03,+88.1920E-03,+4.2651E-03
-2.0800E-03,+80.4020E-03,+7.6374E-03
-2.0700E-03,+114.1046E-03,+4.2651E-03
-2.0600E-03,+134.8509E-03,+4.2651E-03
-2.0500E-03,+155.5972E-03,+4.5254E-03
-2.0400E-03,+95.9415E-03,+4.2651E-03
-2.0300E-03,+80.4020E-03,+6.4709E-03
-2.0200E-03,+160.8040E-03,+4.2651E-03
-2.0100E-03,+83.0257E-03,+4.2651E-03
-2.0000E-03,+160.8040E-03,+4.2651E-03
-1.9900E-03,+160.8040E-03,+2.1884E-03
-1.9800E-03,+80.4020E-03,+4.2651E-03
-1.9700E-03,+80.4425E-03,+4.2651E-03
-1.9600E-03,+140.0983E-03,+4.2651E-03
-1.9500E-03,+121.8541E-03,+4.2651E-03
-1.9400E-03,+160.8040E-03,+4.2651E-03
-1.9300E-03,+160.8040E-03,+4.2651E-03
-1.9200E-03,+103.6909E-03,+4.2651E-03
-1.9100E-03,+124.4372E-03,+4.2651E-03
-1.9000E-03,+160.8040E-03,+4.2651E-03
-1.8900E-03,+160.8040E-03,+4.0088E-03
-1.8800E-03,+80.4020E-03,+4.2651E-03
-1.8700E-03,+160.8040E-03,+4.2651E-03
-1.8600E-03,+160.8040E-03,+7.6333E-03
-1.8500E-03,+160.8040E-03,+4.2651E-03
-1.8400E-03,+160.8040E-03,+4.2651E-03
-1.8300E-03,+129.6035E-03,+5.8251E-03
-1.8200E-03,+80.4020E-03,+3.7424E-03
-1.8100E-03,+160.8040E-03,+4.2651E-03
-1.8000E-03,+160.8040E-03,+5.8170E-03
-1.7900E-03,+160.8040E-03,+2.8342E-03
-1.7800E-03,+152.9330E-03,+4.6586E-03
-1.7700E-03,+80.4020E-03,+4.2651E-03
-1.7600E-03,+160.8040E-03,+2.5840E-03
-1.7500E-03,+134.7698E-03,+4.2651E-03
-1.7400E-03,+160.8040E-03,+4.2651E-03
-1.7300E-03,+80.4020E-03,+4.2651E-03
-1.7200E-03,+124.5993E-03,+4.6647E-03
-1.7100E-03,+137.3530E-03,+5.4376E-03
-1.7000E-03,+158.0993E-03,+8.1499E-03
-1.6900E-03,+142.7625E-03,+4.2651E-03
-1.6800E-03,+119.1899E-03,+4.2651E-03
-1.6700E-03,+160.8040E-03,+4.2651E-03
-1.6600E-03,+160.6824E-03,+4.2590E-03
-1.6500E-03,+101.0267E-03,+4.2651E-03
-1.6400E-03,+80.4020E-03,+4.2651E-03
-1.6300E-03,+142.5193E-03,+4.2651E-03
-1.6200E-03,+80.4020E-03,+4.2651E-03
-1.6100E-03,+103.6099E-03,+4.2651E-03
-1.6000E-03,+116.8499E-03,+6.0875E-03
-1.5900E-03,+160.8040E-03,+4.2651E-03
-1.5800E-03,+155.7593E-03,+4.2651E-03
-1.5700E-03,+135.0130E-03,+4.2651E-03
-1.5600E-03,+126.9393E-03,+1.9382E-03
-1.5500E-03,+80.4020E-03,+4.9210E-03
-1.5400E-03,+153.1761E-03,+4.6465E-03
-1.5300E-03,+132.4298E-03,+4.2651E-03
-1.5200E-03,+111.6835E-03,+4.2651E-03
-1.5100E-03,+80.4020E-03,+4.2651E-03
-1.5000E-03,+160.8040E-03,+4.2651E-03
-1.4900E-03,+160.8040E-03,+5.8129E-03
-1.4800E-03,+132.1056E-03,+6.8503E-03
-1.4700E-03,+160.8040E-03,+3.8675E-03
-1.4600E-03,+148.0098E-03,+4.2651E-03
-1.4500E-03,+160.8040E-03,+6.6082E-03
-1.4400E-03,+134.6888E-03,+8.2852E-03
-1.4300E-03,+155.4351E-03,+4.2651E-03
-1.4200E-03,+95.7794E-03,+4.2651E-03
-1.4100E-03,+160.8040E-03,+2.4589E-03
-1.4000E-03,+103.9341E-03,+4.2651E-03
-1.3900E-03,+160.8040E-03,+4.2651E-03
-1.3800E-03,+142.8435E-03,+3.3671E-03
-1.3700E-03,+160.8040E-03,+4.2651E-03
-1.3600E-03,+101.3509E-03,+4.2651E-03
-1.3500E-03,+80.4020E-03,+4.2651E-03
-1.3400E-03,+100.9457E-03,+7.2580E-03
-1.3300E-03,+119.5141E-03,+4.2651E-03
-1.3200E-03,+160.8040E-03,+4.2651E-03
-1.3100E-03,+80.4020E-03,+4.3841E-03
-1.3000E-03,+160.8040E-03,+4.2651E-03
-1.2900E-03,+160.8040E-03,+6.4587E-03
-1.2800E-03,+145.0214E-03,+4.2651E-03
-1.2700E-03,+155.8403E-03,+493.2E-06
-1.2600E-03,+106.1120E-03,+4.2651E-03
-1.2500E-03,+126.8583E-03,+4.2651E-03
-1.2400E-03,+147.6046E-03,+4.2651E-03
-1.2300E-03,+87.9488E-03,+4.6424E-03
-1.2200E-03,+80.4020E-03,+4.2651E-03
-1.2100E-03,+80.4020E-03,+6.7171E-03
-1.2000E-03,+80.4020E-03,+775.8E-06
-1.1900E-03,+160.8040E-03,+4.2651E-03
-1.1800E-03,+80.4020E-03,+6.7414E-03
-1.1700E-03,+109.1814E-03,+6.8462E-03
-1.1600E-03,+160.8040E-03,+4.2651E-03
-1.1500E-03,+148.0909E-03,+7.6495E-03
-1.1400E-03,+80.4020E-03,+4.2651E-03
-1.1300E-03,+134.6077E-03,+4.2651E-03
-1.1200E-03,+80.4020E-03,+4.2651E-03
-1.1100E-03,+145.5077E-03,+4.2651E-03
-1.1000E-03,+116.4446E-03,+4.2651E-03
-1.0900E-03,+160.8040E-03,+4.2651E-03
-1.0800E-03,+157.9372E-03,+4.2651E-03
-1.0700E-03,+160.8040E-03,+4.2651E-03
-1.0600E-03,+160.8040E-03,+2.3338E-03
-1.0500E-03,+101.4320E-03,+4.2651E-03
-1.0400E-03,+160.5203E-03,+4.2509E-03
-1.0300E-03,+160.8040E-03,+4.2651E-03
-1.0200E-03,+119.5951E-03,+2.3054E-03
-1.0100E-03,+142.3572E-03,+4.2651E-03
-1.0000E-03,+82.7015E-03,+4.2651E-03
-990.0E-06,+160.8040E-03,+4.2651E-03
-980.0E-06,+80.4020E-03,+4.2651E-03
-970.0E-06,+144.9404E-03,+4.2651E-03
-960.0E-06,+155.9214E-03,+4.2651E-03
-950.0E-06,+106.0309E-03,+4.2651E-03
-940.0E-06,+126.7772E-03,+1.9463E-03
-930.0E-06,+93.6825E-03,+4.2651E-03
-920.0E-06,+80.4020E-03,+4.2651E-03
-910.0E-06,+160.8040E-03,+1.6556E-03
-900.0E-06,+111.8456E-03,+6.7130E-03
-890.0E-06,+80.4020E-03,+4.2651E-03
-880.0E-06,+150.7551E-03,+4.2651E-03
-870.0E-06,+160.8040E-03,+1.7847E-03
-860.0E-06,+109.2625E-03,+4.2651E-03
-850.0E-06,+160.8040E-03,+4.2651E-03
-840.0E-06,+148.1719E-03,+4.2651E-03
-830.0E-06,+160.8040E-03,+4.2651E-03
-820.0E-06,+160.8040E-03,+5.5789E-03
-810.0E-06,+160.8040E-03,+4.2651E-03
-800.0E-06,+95.6173E-03,+3.5043E-03
-790.0E-06,+160.8040E-03,+4.2651E-03
-780.0E-06,+160.8040E-03,+7.1005E-03
-770.0E-06,+160.8040E-03,+4.2651E-03
-760.0E-06,+98.2004E-03,+5.1550E-03
-750.0E-06,+80.4020E-03,+4.2651E-03
-740.0E-06,+139.6930E-03,+4.2651E-03
-730.0E-06,+80.7667E-03,+4.2651E-03
-720.0E-06,+80.4020E-03,+1.2641E-03
-710.0E-06,+160.8040E-03,+4.2651E-03
-700.0E-06,+80.4020E-03,+5.1915E-03
-690.0E-06,+80.4020E-03,+4.2651E-03
-680.0E-06,+80.4020E-03,+4.2651E-03
-670.0E-06,+124.1130E-03,+4.2651E-03
-660.0E-06,+96.3467E-03,+4.2651E-03
-650.0E-06,+85.2036E-03,+4.2651E-03
-640.0E-06,+160.8040E-03,+4.2651E-03
-630.0E-06,+80.4020E-03,+4.2651E-03
-620.0E-06,+147.4425E-03,+4.2651E-03
-610.0E-06,+87.7867E-03,+7.9159E-03
-600.0E-06,+160.8040E-03,+6.8786E-03
-590.0E-06,+80.4020E-03,+4.2651E-03
-580.0E-06,+160.8040E-03,+4.2651E-03
-570.0E-06,+80.4020E-03,+4.2651E-03
-560.0E-06,+111.1162E-03,+4.2651E-03
-550.0E-06,+109.3435E-03,+4.2651E-03
-540.0E-06,+88.5973E-03,+4.2651E-03
-530.0E-06,+160.8040E-03,+4.2651E-03
-520.0E-06,+113.6993E-03,+4.2651E-03
-510.0E-06,+106.7604E-03,+4.2651E-03
-500.0E-06,+155.1919E-03,+4.2651E-03
-490.0E-06,+80.4020E-03,+1.0017E-03
-480.0E-06,+80.4020E-03,+6.0591E-03
-470.0E-06,+160.8040E-03,+4.2651E-03
-460.0E-06,+83.4309E-03,+4.2651E-03
-450.0E-06,+160.8040E-03,+4.2651E-03
-440.0E-06,+118.8657E-03,+6.3620E-03
-430.0E-06,+101.5941E-03,+4.2651E-03
-420.0E-06,+160.8040E-03,+4.2428E-03
-410.0E-06,+80.4020E-03,+4.2651E-03
-400.0E-06,+80.4020E-03,+6.3174E-03
-390.0E-06,+160.8040E-03,+7.3547E-03
-380.0E-06,+158.6666E-03,+4.2651E-03
-370.0E-06,+103.2857E-03,+4.2651E-03
-360.0E-06,+80.4020E-03,+4.2651E-03
-350.0E-06,+160.8040E-03,+4.2651E-03
-340.0E-06,+160.8040E-03,+4.2651E-03
-330.0E-06,+135.3372E-03,+4.2651E-03
-320.0E-06,+160.8040E-03,+4.2651E-03
-310.0E-06,+160.8040E-03,+4.2651E-03
-300.0E-06,+160.8040E-03,+4.2651E-03
-290.0E-06,+132.7540E-03,+4.2651E-03
-280.0E-06,+80.4020E-03,+5.8454E-03
-270.0E-06,+160.8040E-03,+3.7221E-03
-260.0E-06,+80.4020E-03,+7.7908E-03
-250.0E-06,+160.8040E-03,+4.2651E-03
-240.0E-06,+109.4246E-03,+4.2651E-03
-230.0E-06,+160.8040E-03,+4.2651E-03
-220.0E-06,+160.8040E-03,+868.5E-06
-210.0E-06,+80.4020E-03,+5.9259E-03
-200.0E-06,+134.3646E-03,+5.5871E-03
-190.0E-06,+80.4020E-03,+4.5497E-03
-180.0E-06,+80.4020E-03,+7.5325E-03
-170.0E-06,+116.2015E-03,+4.7052E-03
-160.0E-06,+160.8040E-03,+4.2651E-03
-150.0E-06,+157.6940E-03,+4.2651E-03
-140.0E-06,+143.1677E-03,+4.2651E-03
-130.0E-06,+160.8040E-03,+4.2651E-03
-120.0E-06,+80.4020E-03,+4.2651E-03
-110.0E-06,+160.2772E-03,+271.3E-06
-100.0E-06,+140.5846E-03,+6.2632E-03
-90.0E-06,+121.3678E-03,+4.2651E-03
-80.0E-06,+80.4020E-03,+4.2651E-03
-70.0E-06,+160.8040E-03,+4.2651E-03
-60.0E-06,+160.8040E-03,+4.2651E-03
-50.0E-06,+117.2551E-03,+4.2651E-03
-40.0E-06,+144.6972E-03,+20.3455E-03
-30.0E-06,+160.8040E-03,+32.4058E-03
-20.0E-06,+160.8040E-03,+31.1365E-03
-10.0E-06,+160.8040E-03,+30.0992E-03
+0.0E+00,-307.3445E-03,+15.0100E-03
+10.0E-06,+160.8040E-03,+48.4862E-03
+20.0E-06,+160.8040E-03,+59.1480E-03
+30.0E-06,+160.8040E-03,+56.5264E-03
+40.0E-06,+241.2060E-03,+56.5264E-03
+50.0E-06,+170.6098E-03,+56.0361E-03
+60.0E-06,+241.2060E-03,+70.1143E-03
+70.0E-06,+241.2060E-03,+84.6671E-03
+80.0E-06,+241.2060E-03,+80.6470E-03
+90.0E-06,+309.2191E-03,+81.2664E-03
+100.0E-06,+463.4083E-03,+78.2836E-03
+110.0E-06,+321.6080E-03,+95.4014E-03
+120.0E-06,+321.6080E-03,+104.7676E-03
+130.0E-06,+321.6080E-03,+104.7676E-03
+140.0E-06,+321.6080E-03,+102.5334E-03
+150.0E-06,+473.8220E-03,+100.7475E-03
+160.0E-06,+402.0100E-03,+120.6884E-03
+170.0E-06,+464.8568E-03,+128.8882E-03
+180.0E-06,+482.4121E-03,+126.9731E-03
+190.0E-06,+482.4121E-03,+121.9157E-03
+200.0E-06,+635.3137E-03,+120.8176E-03
+210.0E-06,+482.4121E-03,+140.9485E-03
+220.0E-06,+562.8141E-03,+151.0329E-03
+230.0E-06,+562.8141E-03,+148.0501E-03
+240.0E-06,+643.2161E-03,+144.9686E-03
+250.0E-06,+643.2161E-03,+146.1047E-03
+260.0E-06,+643.2161E-03,+161.0490E-03
+270.0E-06,+659.4039E-03,+169.0892E-03
+280.0E-06,+723.6181E-03,+169.3171E-03
+290.0E-06,+723.6181E-03,+169.0892E-03
+300.0E-06,+804.0201E-03,+167.3716E-03
+310.0E-06,+870.8174E-03,+185.1696E-03
+320.0E-06,+811.1617E-03,+192.8527E-03
+330.0E-06,+936.9362E-03,+187.7953E-03
+340.0E-06,+933.0563E-03,+185.1696E-03
+350.0E-06,+964.8241E-03,+185.1696E-03
+360.0E-06,+1.0452261E+00,+197.7161E-03
+370.0E-06,+1.0452261E+00,+209.2902E-03
+380.0E-06,+1.0452261E+00,+205.2701E-03
+390.0E-06,+1.0452261E+00,+201.6719E-03
+400.0E-06,+1.1379360E+00,+201.8654E-03
+410.0E-06,+1.2060301E+00,+217.3304E-03
+420.0E-06,+1.2060301E+00,+229.3907E-03
+430.0E-06,+1.2922874E+00,+225.0778E-03
+440.0E-06,+1.2864321E+00,+217.3304E-03
+450.0E-06,+1.3668342E+00,+219.1123E-03
+460.0E-06,+1.3908525E+00,+236.2300E-03
+470.0E-06,+1.4472362E+00,+241.6146E-03
+480.0E-06,+1.4647104E+00,+241.4510E-03
+490.0E-06,+1.5276382E+00,+235.3218E-03
+500.0E-06,+1.5866050E+00,+236.3591E-03
+510.0E-06,+1.6080402E+00,+249.5257E-03
+520.0E-06,+1.6884422E+00,+261.5515E-03
+530.0E-06,+1.6884422E+00,+253.5113E-03
+540.0E-06,+1.7688442E+00,+249.4912E-03
+550.0E-06,+1.7707384E+00,+249.4912E-03
+560.0E-06,+1.8492462E+00,+265.5716E-03
+570.0E-06,+1.9296482E+00,+271.7611E-03
+580.0E-06,+1.9296482E+00,+269.5917E-03
+590.0E-06,+2.0100502E+00,+265.3477E-03
+600.0E-06,+2.0100502E+00,+265.5716E-03
+610.0E-06,+2.0904522E+00,+277.6319E-03
+620.0E-06,+2.1571685E+00,+286.3564E-03
+630.0E-06,+2.1708542E+00,+281.6520E-03
+640.0E-06,+2.2512563E+00,+280.2617E-03
+650.0E-06,+2.2512563E+00,+277.6319E-03
+660.0E-06,+2.3316583E+00,+290.2473E-03
+670.0E-06,+2.4024166E+00,+301.2703E-03
+680.0E-06,+2.4120603E+00,+293.7123E-03
+690.0E-06,+2.4924623E+00,+288.2289E-03
+700.0E-06,+2.4924623E+00,+285.2461E-03
+710.0E-06,+2.5728643E+00,+297.7324E-03
+720.0E-06,+2.6532663E+00,+305.7726E-03
+730.0E-06,+2.6532663E+00,+304.4385E-03
+740.0E-06,+2.7336683E+00,+301.4557E-03
+750.0E-06,+2.7992603E+00,+297.7324E-03
+760.0E-06,+2.8944723E+00,+309.7927E-03
+770.0E-06,+2.9185718E+00,+316.6279E-03
+780.0E-06,+2.9748743E+00,+309.7927E-03
+790.0E-06,+2.9748743E+00,+305.7726E-03
+800.0E-06,+3.0552763E+00,+301.7525E-03
+810.0E-06,+3.1141621E+00,+314.8886E-03
+820.0E-06,+3.1356784E+00,+321.8530E-03
+830.0E-06,+3.2160804E+00,+314.8116E-03
+840.0E-06,+3.2964824E+00,+309.7927E-03
+850.0E-06,+3.2964824E+00,+309.7927E-03
+860.0E-06,+3.3768844E+00,+321.9437E-03
+870.0E-06,+3.4572864E+00,+329.8932E-03
+880.0E-06,+3.4572864E+00,+321.8530E-03
+890.0E-06,+3.4736364E+00,+317.8329E-03
+900.0E-06,+3.6136941E+00,+317.8329E-03
+910.0E-06,+3.6180904E+00,+329.8932E-03
+920.0E-06,+3.6984924E+00,+336.2078E-03
+930.0E-06,+3.6984924E+00,+326.5615E-03
+940.0E-06,+3.7788944E+00,+325.8731E-03
+950.0E-06,+3.8592964E+00,+320.4667E-03
+960.0E-06,+3.8592964E+00,+333.9133E-03
+970.0E-06,+3.9396985E+00,+337.9334E-03
+980.0E-06,+4.0201005E+00,+330.3713E-03
+990.0E-06,+4.0701935E+00,+325.8731E-03
+1.0000E-03,+4.1005025E+00,+321.8530E-03
+1.0100E-03,+4.1723040E+00,+333.9133E-03
+1.0200E-03,+4.1809045E+00,+341.9535E-03
+1.0300E-03,+4.2613065E+00,+333.9133E-03
+1.0400E-03,+4.3149449E+00,+329.8932E-03
+1.0500E-03,+4.3417085E+00,+325.8731E-03
+1.0600E-03,+4.4221105E+00,+337.9334E-03
+1.0700E-03,+4.5025125E+00,+340.1798E-03
+1.0800E-03,+4.5266930E+00,+335.1223E-03
+1.0900E-03,+4.5829145E+00,+326.0448E-03
+1.1000E-03,+4.5829145E+00,+325.8731E-03
+1.1100E-03,+4.7013749E+00,+337.9334E-03
+1.1200E-03,+4.7437185E+00,+341.9535E-03
+1.1300E-03,+4.8241206E+00,+333.9133E-03
+1.1400E-03,+4.8241206E+00,+326.8679E-03
+1.1500E-03,+4.9045226E+00,+325.8731E-03
+1.1600E-03,+4.9045226E+00,+336.9827E-03
+1.1700E-03,+4.9849246E+00,+337.9334E-03
+1.1800E-03,+5.0653266E+00,+333.9133E-03
+1.1900E-03,+5.1025039E+00,+325.8731E-03
+1.2000E-03,+5.0817576E+00,+321.8530E-03
+1.2100E-03,+5.2218153E+00,+333.9133E-03
+1.2200E-03,+5.2261306E+00,+336.6803E-03
+1.2300E-03,+5.3065326E+00,+329.8932E-03
+1.2400E-03,+5.3730868E+00,+321.1606E-03
+1.2500E-03,+5.3869346E+00,+317.8329E-03
+1.2600E-03,+5.4145793E+00,+329.8932E-03
+1.2700E-03,+5.4993476E+00,+331.4938E-03
+1.2800E-03,+5.5477386E+00,+322.4163E-03
+1.2900E-03,+5.6281406E+00,+314.2869E-03
+1.3000E-03,+5.6281406E+00,+313.8128E-03
+1.3100E-03,+5.6575685E+00,+325.8731E-03
+1.3200E-03,+5.7172242E+00,+329.4591E-03
+1.3300E-03,+5.7889447E+00,+317.2297E-03
+1.3400E-03,+5.8365356E+00,+311.4333E-03
+1.3500E-03,+5.8693467E+00,+305.7726E-03
+1.3600E-03,+5.8754451E+00,+317.8329E-03
+1.3700E-03,+5.9497487E+00,+318.5653E-03
+1.3800E-03,+6.0301507E+00,+309.7927E-03
+1.3900E-03,+6.0301507E+00,+305.7726E-03
+1.4000E-03,+6.0301507E+00,+301.7525E-03
+1.4100E-03,+6.1277838E+00,+312.9513E-03
+1.4200E-03,+6.1529774E+00,+311.9139E-03
+1.4300E-03,+6.1909547E+00,+305.7726E-03
+1.4400E-03,+6.2704246E+00,+293.7589E-03
+1.4500E-03,+6.2713567E+00,+294.7030E-03
+1.4600E-03,+6.3517587E+00,+301.7525E-03
+1.4700E-03,+6.3708539E+00,+304.8179E-03
+1.4800E-03,+6.3534098E+00,+297.6499E-03
+1.4900E-03,+6.4901654E+00,+289.6922E-03
+1.5000E-03,+6.5125627E+00,+285.6721E-03
+1.5100E-03,+6.5125627E+00,+294.5379E-03
+1.5200E-03,+6.5929648E+00,+293.7123E-03
+1.5300E-03,+6.6179453E+00,+285.6721E-03
+1.5400E-03,+6.6733668E+00,+277.6319E-03
+1.5500E-03,+6.6733668E+00,+273.6118E-03
+1.5600E-03,+6.6801841E+00,+281.9929E-03
+1.5700E-03,+6.7537688E+00,+284.2939E-03
+1.5800E-03,+6.8020787E+00,+276.0273E-03
+1.5900E-03,+6.8341708E+00,+265.5716E-03
+1.6000E-03,+6.9051722E+00,+261.5515E-03
+1.6100E-03,+6.9145728E+00,+273.6118E-03
+1.6200E-03,+6.9440817E+00,+273.6118E-03
+1.6300E-03,+6.9949748E+00,+265.1335E-03
+1.6400E-03,+6.9949748E+00,+254.1105E-03
+1.6500E-03,+7.0277048E+00,+251.8748E-03
+1.6600E-03,+7.0753768E+00,+261.5515E-03
+1.6700E-03,+7.0815562E+00,+261.8605E-03
+1.6800E-03,+7.1557788E+00,+253.5113E-03
+1.6900E-03,+7.1557788E+00,+243.7054E-03
+1.7000E-03,+7.1557788E+00,+237.4309E-03
+1.7100E-03,+7.1593751E+00,+249.4912E-03
+1.7200E-03,+7.2533308E+00,+249.4912E-03
+1.7300E-03,+7.3165828E+00,+241.4510E-03
+1.7400E-03,+7.3165828E+00,+233.4108E-03
+1.7500E-03,+7.3165828E+00,+229.3907E-03
+1.7600E-03,+7.3363160E+00,+237.4309E-03
+1.7700E-03,+7.3969848E+00,+233.4108E-03
+1.7800E-03,+7.3969848E+00,+226.3294E-03
+1.7900E-03,+7.3969848E+00,+221.2720E-03
+1.8000E-03,+7.4773869E+00,+214.4261E-03
+1.8100E-03,+7.4400475E+00,+225.3706E-03
+1.8200E-03,+7.4773869E+00,+224.5409E-03
+1.8300E-03,+7.5536357E+00,+213.3103E-03
+1.8400E-03,+7.4773869E+00,+205.2701E-03
+1.8500E-03,+7.5577889E+00,+201.2500E-03
+1.8600E-03,+7.6381909E+00,+209.2902E-03
+1.8700E-03,+7.6314545E+00,+212.9735E-03
+1.8800E-03,+7.6381909E+00,+201.2500E-03
+1.8900E-03,+7.6381909E+00,+189.1897E-03
+1.9000E-03,+7.6381909E+00,+188.6184E-03
+1.9100E-03,+7.6381909E+00,+197.2299E-03
+1.9200E-03,+7.6682567E+00,+197.2299E-03
+1.9300E-03,+7.7185929E+00,+185.1696E-03
+1.9400E-03,+7.7185929E+00,+177.1294E-03
+1.9500E-03,+7.7185929E+00,+173.1093E-03
+1.9600E-03,+7.7185929E+00,+185.1696E-03
+1.9700E-03,+7.7719881E+00,+181.1495E-03
+1.9800E-03,+7.7185929E+00,+173.1093E-03
+1.9900E-03,+7.7989949E+00,+165.0691E-03
